node_id,wire_profile,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
58,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1486,9400
59,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1523,9400
60,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1485,9400
61,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1533,9400
62,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1509,9400
63,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1509,9400
64,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1507,9400
65,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1489,9400
66,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1524,9400
67,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1506,9400
68,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1528,9400
69,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1434,9400
